,20~75,75~150
DINNER_INFO,0.0,0.23723993378324099
DISTANCE_VALUE,0.0,0.5148160364554939
HOME_PAGE_URL,0.2485127626301629,0.0
IS_FAMILY_FRIENDLY,0.0,0.3761419880924754
IS_FRIEND_FRIENDLY,0.32830010930136033,0.0
LUNCH_INFO,0.28623199846506875,0.0
NEAREST_STATION_INFO_count,0.0,0.5910370056693169
NUM_SEATS,0.0,0.46966676042297467
rate_count,0.24550447099585065,0.0
seats_rate_count,0.27457396719006866,0.0
