,20~75,75~150,150~300,300~
AVG_MONTHLY_POPULATION,-0.006137974034125268,0.011027789244783136,0.0825103108881333,-0.09930348222469883
NEAREST_STATION_INFO_count,0.02877898208302193,-0.08120762745825144,0.3639455677123186,0.1253815766934944
DISTANCE_VALUE,0.015411916741986192,-0.004215118401940489,0.09306939299909082,-0.11512625035817127
RATING_CNT,0.16588953453586766,-0.13704036538588335,0.1597837284347106,-0.03662587014213667
RATING_SCORE,0.13147544297129743,-0.14424382840633537,0.04265733362067001,0.10618436272160009
IS_FAMILY_FRIENDLY,0.13783634938925227,-0.06860850840765698,-0.060858189123893285,-0.18010734868509107
IS_FRIEND_FRIENDLY,0.14202915570452407,-0.07452442140798939,-0.00632766690076484,-0.0682189724746251
IS_ALONE_FRIENDLY,0.1434356517848893,-0.11268565088590403,-0.11462485174593884,-0.09493318025214127
DINNER_INFO,0.17404164015576148,-0.060317126755967024,-0.19182486142111266,-0.06393275577116586
LUNCH_INFO,0.048276442791948905,-0.06184397122138762,-0.13352204781673913,-0.15894086822410766
DINNER_PRICE,-0.019473806195895765,0.03213614668151877,0.02616000050526904,0.11290421647082197
LUNCH_PRICE,-0.06395412101844114,0.0014489967523964717,-0.00736446565195934,0.10011409446758228
HOLIDAY,-0.08376320363178212,-0.029227006863595164,,
HOME_PAGE_URL,0.18295636505387694,0.006791025325494599,-0.022265775075918662,-0.07506942948325175
PHONE_NUM,0.10103782241216057,-0.03137569428333621,-0.03754781909440761,0.04034813030137561
NUM_SEATS,0.11744946242444385,0.10016053529812392,0.09365619929192741,-0.05284274692351386
AGE_RESTAURANT,0.05808058869727226,-0.08100545824996397,-0.1103224646315768,-0.07314567086856229
CITY_count,0.09649635380420495,0.044052997515189235,0.10711482516953412,0.022080723596981607
rate_count,0.14430387630439703,-0.13069518445358944,0.17188110003586474,0.019274792375214813
seats_rate_count,0.14077852368258661,-0.12366544042322923,0.14340603403640204,-0.07239020406662465
