,20~75,75~150,150~300,300~
AVG_MONTHLY_POPULATION,0.0748329571325188,-0.09328460862346777,-0.3663058656749155,-0.13788521375544124
NEAREST_STATION_INFO_count,0.01792121133841666,-0.0017458530384894045,0.13062263970667232,0.16977242007157203
DISTANCE_VALUE,-0.18848012826519966,0.22685987259855228,0.05384179882553268,0.34045135653991715
RATING_CNT,0.03882922538297123,-0.06978724444043409,-0.1640990507118586,-0.05051360611665414
RATING_SCORE,-0.043577113784476006,-0.1694484677446858,-0.08267051144791883,-0.021105077680110468
IS_FAMILY_FRIENDLY,0.10492479682233777,0.1503126376557782,-0.12549700229200034,0.2766796354101263
IS_FRIEND_FRIENDLY,0.001926843483879794,-0.1764107425860822,-0.01977808815657513,-0.23850164452859282
IS_ALONE_FRIENDLY,0.07882200206406557,0.37222148749070716,-0.03843970294502151,0.07217408532694808
DINNER_INFO,0.010352046781635007,-0.3187146486639198,0.18949290364692617,0.2655131691569289
LUNCH_INFO,0.10474014283625853,-0.05460362859231736,-0.14298123123382,0.20672247191809845
DINNER_PRICE,-0.1401839683437452,0.1449415098097967,0.04231192075181872,-0.5210789140748724
LUNCH_PRICE,0.05650863848452864,-0.1636983446090168,0.2060665665391927,-0.1559234476414413
HOLIDAY,-0.26378925935694203,-0.20754207896570215,-0.0027854674898016916,-0.2089320982306763
HOME_PAGE_URL,-0.004655717546314829,0.05437662636052456,-0.09223518702844387,-0.6623147513912425
PHONE_NUM,-0.05871652376480044,-0.07934623123011013,-0.05797327036132221,
NUM_SEATS,0.26048437715641365,0.16126237677271996,0.046253938467867434,0.09566327638699058
AGE_RESTAURANT,-0.09730917655098117,-0.049960537182111124,0.2769181285430288,0.016054983593870958
CITY_count,-0.14044605295253898,-0.025993453474682713,0.20199802778882373,0.48093568868084347
rate_count,0.030302535219775335,-0.06605885758203214,-0.15354959320330366,-0.06453689715202646
seats_rate_count,0.16303985755433764,0.04174551982582409,-0.10272888342357159,0.022962412665775596
