,20~75,75~150,150~300,300~
AVG_MONTHLY_POPULATION,-0.060787308915613535,0.23953445597690548,-0.07561190885600683,0.3901387436674382
NEAREST_STATION_INFO_count,0.09547319699474671,0.05404149759629101,-0.2743838053972477,0.24258620129612474
DISTANCE_VALUE,0.18047151218530455,0.1930980562131818,0.04927781697726885,0.3974605128399622
RATING_CNT,0.06275421015142503,0.1230166251605488,0.19029415906451969,0.5347600590644443
RATING_SCORE,0.13072726504011117,0.4267028488911953,0.020022656374723283,0.28417889035665134
IS_FAMILY_FRIENDLY,0.2512993871813221,0.25154320771971883,0.03211960193913782,0.5043154129860751
IS_FRIEND_FRIENDLY,-0.05858264180516353,-0.1628519376290384,-0.06746666717097072,0.065101822696604
IS_ALONE_FRIENDLY,0.07332552405784479,0.32942260482079094,-0.04845148835666054,0.017475191106716918
DINNER_INFO,0.1508303609059222,0.43526897122012176,,0.2249908572784188
LUNCH_INFO,-0.11212457117394244,-0.00514543564455811,-0.006948207001313623,0.2987794085758895
DINNER_PRICE,0.10002547288875158,0.24946735828413955,0.005548261382905715,-0.20298019413976898
LUNCH_PRICE,-0.10898244929335846,0.09665792018830015,0.1133209581235936,0.04000127249356362
HOLIDAY,0.09298127310519928,0.03536094942258485,-0.005452013650233185,
HOME_PAGE_URL,-0.052506145390493246,-0.13903332825694814,0.3736704387181287,0.3066137869504376
PHONE_NUM,0.19564291820353227,0.016918890085494052,,-0.5083967447404933
NUM_SEATS,0.09455890849226704,0.2919361199250975,0.43699976629375514,0.43047554961411055
AGE_RESTAURANT,-0.12432022167452747,0.005146934048062184,-0.09601985938466892,0.0622628953950192
CITY_count,0.26339407755048977,0.09322392433160018,-0.4997062443650621,-0.049066816289909276
rate_count,0.051821686688023505,0.09748281346032482,0.20003647542205438,0.542128854004787
seats_rate_count,0.08609928520493405,0.2252339173912239,0.4528000843376346,0.5777567927668538
