,20~75,75~150
AGE_RESTAURANT,0.18449618882523033,0.0
AVG_MONTHLY_POPULATION,0.28576882724855446,0.0
DISTANCE_VALUE,0.0,0.2700118337589945
IS_ALONE_FRIENDLY,0.0,0.2262632808757305
IS_FRIEND_FRIENDLY,0.16985185544341927,0.0
NEAREST_STATION_INFO_count,0.2510881012096795,0.5038206100756158
NUM_SEATS,0.17732021443119297,0.0
RATING_CNT,0.0,0.2999964197898001
rate_count,0.0,0.2786774179396282
